,id,carat,cut,color,clarity,depth,table,x,y,z,cut_encoded,color_encoded,clarity_encoded
3903,3903,1.72,Premium,G,VS1,59.4,60.0,7.86,7.82,4.66,1,3,4
3904,3904,0.38,Premium,E,SI2,61.6,57.0,4.65,4.61,2.85,1,6,0
3905,3905,0.31,Very Good,G,IF,60.8,56.0,4.41,4.44,2.69,3,3,7
3906,3906,1.01,Premium,I,SI2,61.9,58.0,6.45,6.41,3.98,1,1,0
3907,3907,0.3,Ideal,E,VS2,62.0,56.0,4.34,4.31,2.68,4,6,3
3908,3908,1.54,Good,I,VS1,63.6,60.0,7.33,7.3,4.65,2,1,4
3909,3909,0.73,Premium,I,VVS2,61.5,58.0,5.73,5.78,3.54,1,1,5
3910,3910,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,3,0,2
3911,3911,0.5,Very Good,H,SI1,60.0,55.0,5.2,5.23,3.13,3,2,2
3912,3912,1.05,Very Good,I,SI2,62.3,59.0,6.42,6.46,4.01,3,1,0
3913,3913,0.42,Very Good,F,SI1,62.3,56.0,4.78,4.81,2.99,3,4,2
3914,3914,2.0,Ideal,F,SI2,61.6,57.0,8.16,8.1,5.01,4,4,0
3915,3915,0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,3,6,3
3916,3916,0.96,Good,G,SI1,57.6,59.0,6.53,6.56,3.77,2,3,2
3917,3917,0.44,Ideal,G,VVS1,61.3,56.0,4.91,4.93,3.01,4,3,6
3918,3918,1.72,Premium,H,VS2,61.3,59.0,7.72,7.69,4.72,1,2,3
3919,3919,0.25,Very Good,G,VS2,63.0,54.0,4.04,4.06,2.55,3,3,3
3920,3920,2.26,Very Good,H,SI2,63.3,59.0,8.35,8.26,5.25,3,2,0
3921,3921,0.31,Ideal,D,VS2,62.1,54.0,4.4,4.36,2.72,4,5,3
3922,3922,1.2,Very Good,F,VVS1,59.8,63.0,6.82,6.8,4.07,3,4,6
3923,3923,0.76,Very Good,I,SI1,62.0,58.0,5.84,5.9,3.64,3,1,2
3924,3924,1.01,Ideal,G,VS2,60.8,59.0,6.52,6.5,3.96,4,3,3
3925,3925,0.71,Ideal,E,VS1,62.2,55.0,5.74,5.7,3.56,4,6,4
3926,3926,0.59,Premium,H,VVS1,62.0,58.0,5.36,5.38,3.33,1,2,6
3927,3927,1.5,Very Good,F,SI1,63.4,60.0,7.2,7.27,4.59,3,4,2
3928,3928,1.03,Fair,H,SI2,67.0,61.0,6.25,6.17,4.16,0,2,0
3929,3929,1.31,Premium,J,SI1,59.4,60.0,7.12,7.06,4.21,1,0,2
3930,3930,0.31,Ideal,D,VS2,61.3,57.0,4.36,4.41,2.69,4,5,3
3931,3931,0.71,Very Good,G,SI1,63.4,56.0,5.64,5.68,3.59,3,3,2
3932,3932,1.01,Premium,G,VS2,61.6,61.0,6.46,6.36,3.95,1,3,3
3933,3933,0.94,Very Good,G,SI2,62.3,59.0,6.2,6.26,3.88,3,3,0
3934,3934,0.83,Ideal,F,SI2,62.3,55.0,6.02,6.05,3.76,4,4,0
3935,3935,2.37,Premium,I,VS2,61.6,56.0,8.7,8.6,5.33,1,1,3
3936,3936,0.3,Ideal,G,VS2,62.0,56.0,4.28,4.3,2.66,4,3,3
3937,3937,0.8,Fair,H,VS2,65.3,58.0,5.78,5.73,3.76,0,2,3
3938,3938,0.57,Very Good,G,SI1,61.1,57.0,5.32,5.35,3.26,3,3,2
3939,3939,0.41,Ideal,F,VS2,60.9,57.0,4.78,4.74,2.9,4,4,3
3940,3940,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,3,4,0
3941,3941,0.34,Very Good,F,VVS1,61.3,57.0,4.49,4.52,2.76,3,4,6
3942,3942,1.5,Premium,I,SI1,58.6,62.0,7.46,7.43,4.36,1,1,2
3943,3943,1.47,Premium,J,VS2,61.5,58.0,7.31,7.29,4.49,1,0,3
3944,3944,0.5,Premium,G,SI1,62.8,61.0,5.01,4.99,3.14,1,3,2
3945,3945,0.27,Premium,E,VS1,60.2,59.0,4.2,4.24,2.54,1,6,4
3946,3946,0.42,Very Good,G,VS2,60.1,61.0,4.79,4.86,2.9,3,3,3
3947,3947,0.62,Very Good,I,VVS1,63.1,58.0,5.4,5.44,3.42,3,1,6
3948,3948,0.42,Ideal,G,VVS1,62.0,56.0,4.84,4.81,2.99,4,3,6
3949,3949,1.24,Premium,F,VS1,60.1,59.0,6.99,7.02,4.21,1,4,4
3950,3950,0.76,Ideal,E,SI1,61.2,56.0,5.88,5.91,3.61,4,6,2
3951,3951,1.05,Premium,E,IF,59.8,59.0,6.65,6.62,3.97,1,6,7
3952,3952,1.2,Ideal,H,VS2,62.2,55.0,6.76,6.85,4.23,4,2,3
3953,3953,0.57,Very Good,E,SI1,60.3,57.0,5.34,5.4,3.24,3,6,2
3954,3954,0.37,Ideal,E,VS2,60.1,59.0,4.64,4.68,2.8,4,6,3
3955,3955,1.13,Premium,H,VS2,62.4,58.0,6.66,6.61,4.14,1,2,3
3956,3956,1.0,Good,D,SI2,63.9,56.0,6.32,6.27,4.02,2,5,0
3957,3957,1.22,Ideal,H,VVS2,61.7,56.0,6.83,6.87,4.23,4,2,5
3958,3958,0.57,Ideal,H,SI1,62.1,57.0,5.32,5.3,3.3,4,2,2
3959,3959,0.73,Fair,F,VS1,58.6,66.0,5.92,5.88,3.46,0,4,4
3960,3960,1.55,Ideal,H,IF,61.4,57.0,7.42,7.47,4.57,4,2,7
3961,3961,0.53,Ideal,G,VS1,61.2,55.0,5.23,5.26,3.21,4,3,4
3962,3962,1.58,Premium,G,VS1,60.8,58.0,7.58,7.52,4.59,1,3,4
3963,3963,1.0,Premium,F,VVS2,61.9,61.0,6.45,6.32,3.95,1,4,5
3964,3964,0.7,Ideal,I,VVS1,61.5,57.0,5.72,5.75,3.52,4,1,6
3965,3965,0.7,Good,F,SI1,63.1,56.0,5.63,5.66,3.56,2,4,2
3966,3966,1.11,Very Good,J,SI1,63.3,61.0,6.56,6.49,4.13,3,0,2
3967,3967,1.21,Very Good,H,SI1,62.8,56.0,6.8,6.83,4.28,3,2,2
3968,3968,0.28,Ideal,E,VVS2,62.1,56.0,4.19,4.21,2.61,4,6,5
3969,3969,0.63,Premium,F,VS2,61.5,59.0,5.53,5.5,3.39,1,4,3
3970,3970,1.51,Good,G,SI2,63.7,57.0,7.28,7.21,4.62,2,3,0
3971,3971,0.5,Very Good,F,SI2,63.1,60.0,5.0,5.04,3.17,3,4,0
3972,3972,1.51,Good,H,VS2,63.6,61.0,7.08,7.03,4.49,2,2,3
3973,3973,0.32,Ideal,E,VS2,61.4,56.0,4.45,4.41,2.72,4,6,3
3974,3974,1.07,Ideal,H,SI2,61.8,56.0,6.58,6.63,4.08,4,2,0
3975,3975,1.58,Premium,H,SI1,61.5,59.0,7.47,7.45,4.59,1,2,2
3976,3976,0.36,Premium,H,VS2,60.0,62.0,4.62,4.58,2.76,1,2,3
3977,3977,0.55,Ideal,D,VVS2,60.8,56.0,5.29,5.32,3.23,4,5,5
3978,3978,0.28,Premium,E,VVS1,61.3,60.0,4.21,4.18,2.57,1,6,6
3979,3979,0.54,Very Good,D,SI1,60.3,61.0,5.26,5.29,3.18,3,5,2
3980,3980,0.5,Very Good,E,VVS2,62.0,55.0,5.08,5.11,3.16,3,6,5
3981,3981,0.32,Good,E,SI1,63.2,56.0,4.35,4.38,2.76,2,6,2
3982,3982,0.91,Very Good,G,SI2,63.3,57.0,6.12,6.08,3.86,3,3,0
3983,3983,0.9,Very Good,H,VVS2,60.3,61.0,6.22,6.25,3.76,3,2,5
3984,3984,0.72,Very Good,F,VS1,62.2,57.0,5.7,5.74,3.56,3,4,4
3985,3985,2.23,Premium,I,VS2,61.2,58.0,8.43,8.36,5.14,1,1,3
3986,3986,1.21,Ideal,F,VVS1,59.8,60.0,6.95,6.89,4.14,4,4,6
3987,3987,1.0,Ideal,H,SI1,60.3,56.0,6.52,6.54,3.94,4,2,2
3988,3988,0.31,Premium,D,SI2,61.5,60.0,4.34,4.31,2.66,1,5,0
3989,3989,2.3,Ideal,J,VS2,62.4,56.0,8.44,8.49,5.28,4,0,3
3990,3990,0.42,Ideal,D,VS1,61.5,54.0,4.79,4.84,2.96,4,5,4
3991,3991,0.92,Good,E,SI1,63.3,57.0,6.17,6.22,3.92,2,6,2
3992,3992,0.61,Ideal,F,VS1,62.3,55.0,5.46,5.49,3.41,4,4,4
3993,3993,1.51,Very Good,E,SI1,61.4,60.0,7.3,7.38,4.51,3,6,2
3994,3994,0.42,Ideal,D,VS1,62.1,56.0,4.82,4.78,2.98,4,5,4
3995,3995,1.01,Premium,G,SI1,59.9,56.0,6.6,6.45,3.91,1,3,2
3996,3996,0.33,Ideal,H,IF,62.1,54.0,4.44,4.48,2.77,4,2,7
3997,3997,0.7,Good,I,SI1,63.8,57.0,5.66,5.63,3.6,2,1,2
3998,3998,0.3,Premium,G,VVS1,62.6,58.0,4.29,4.27,2.68,1,3,6
3999,3999,0.33,Premium,E,SI1,61.1,58.0,4.43,4.47,2.72,1,6,2
4000,4000,0.9,Premium,F,SI1,61.2,59.0,6.19,6.16,3.78,1,4,2
4001,4001,0.31,Ideal,E,VS2,61.9,55.0,4.34,4.38,2.7,4,6,3
4002,4002,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,2,0,0
4003,4003,0.53,Ideal,H,VS1,61.9,55.0,5.18,5.21,3.22,4,2,4
4004,4004,0.26,Good,D,VS1,58.4,63.0,4.19,4.24,2.46,2,5,4
4005,4005,0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,4,5,4
4006,4006,1.51,Ideal,G,VS1,62.8,56.0,7.29,7.24,4.56,4,3,4
4007,4007,2.01,Premium,F,SI2,58.4,59.0,8.26,8.24,4.82,1,4,0
4008,4008,0.32,Premium,H,VS2,61.0,60.0,4.35,4.41,2.67,1,2,3
4009,4009,0.29,Good,E,VVS2,62.7,61.0,4.2,4.22,2.64,2,6,5
4010,4010,1.7,Premium,G,VVS2,59.8,59.0,7.7,7.75,4.62,1,3,5
4011,4011,0.7,Ideal,F,VS2,61.6,57.0,5.76,5.71,3.53,4,4,3
4012,4012,1.6,Premium,G,SI1,62.2,58.0,7.5,7.44,4.65,1,3,2
4013,4013,0.33,Very Good,H,SI2,63.5,57.0,4.39,4.36,2.78,3,2,0
4014,4014,2.02,Premium,H,SI1,61.1,60.0,8.19,8.11,4.98,1,2,2
4015,4015,0.42,Ideal,G,SI2,60.7,57.0,4.87,4.84,2.95,4,3,0
4016,4016,0.41,Ideal,F,VS2,62.7,57.0,4.73,4.78,2.98,4,4,3
4017,4017,0.73,Ideal,H,VVS2,61.6,56.0,5.79,5.84,3.58,4,2,5
4018,4018,1.05,Premium,E,SI2,62.3,56.0,6.54,6.47,4.05,1,6,0
4019,4019,0.4,Good,I,VVS1,63.9,56.0,4.68,4.64,2.98,2,1,6
4020,4020,0.33,Ideal,D,SI1,62.8,55.0,4.45,4.41,2.78,4,5,2
4021,4021,1.06,Very Good,E,VS1,63.0,58.0,6.46,6.49,4.08,3,6,4
4022,4022,0.56,Very Good,E,VVS2,62.1,58.0,5.27,5.33,3.3,3,6,5
4023,4023,0.71,Good,I,VS1,64.2,57.0,5.62,5.57,3.59,2,1,4
4024,4024,0.37,Premium,E,VS2,61.0,59.0,4.6,4.65,2.82,1,6,3
4025,4025,0.54,Premium,E,VS2,59.2,58.0,5.32,5.35,3.16,1,6,3
4026,4026,0.31,Premium,H,VVS1,60.6,59.0,4.38,4.36,2.65,1,2,6
4027,4027,0.92,Premium,G,SI1,61.5,60.0,6.26,6.19,3.83,1,3,2
4028,4028,0.73,Ideal,D,VS1,61.9,55.0,5.78,5.81,3.59,4,5,4
4029,4029,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,4,2,0
4030,4030,0.9,Very Good,J,VVS1,60.4,60.0,6.23,6.28,3.78,3,0,6
4031,4031,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,4,4,0
4032,4032,1.04,Premium,F,VS2,59.6,62.0,6.62,6.56,3.93,1,4,3
4033,4033,0.3,Premium,G,VS2,62.2,60.0,4.25,4.24,2.64,1,3,3
4034,4034,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,4,4,3
4035,4035,1.51,Ideal,D,VS2,60.9,57.0,7.42,7.45,4.53,4,5,3
4036,4036,0.57,Premium,G,VS1,60.2,57.0,5.42,5.37,3.25,1,3,4
4037,4037,1.02,Ideal,D,SI1,62.3,57.0,6.41,6.44,4.0,4,5,2
4038,4038,1.22,Ideal,H,VVS2,61.8,57.0,6.85,6.89,4.25,4,2,5
4039,4039,0.31,Very Good,G,VS1,60.8,61.0,4.33,4.35,2.64,3,3,4
4040,4040,0.56,Ideal,D,VS2,61.2,56.0,5.31,5.38,3.27,4,5,3
4041,4041,0.58,Ideal,E,SI2,62.8,56.0,5.3,5.37,3.35,4,6,0
4042,4042,0.71,Very Good,D,VS2,63.0,57.0,5.67,5.7,3.58,3,5,3
4043,4043,0.33,Ideal,E,VS2,60.3,57.0,4.51,4.54,2.73,4,6,3
4044,4044,0.5,Fair,E,VS1,56.1,64.0,5.31,5.28,2.97,0,6,4
4045,4045,0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,1,5,2
4046,4046,1.11,Premium,G,VS2,61.0,59.0,6.7,6.67,4.08,1,3,3
4047,4047,0.7,Premium,G,SI2,61.0,58.0,5.75,5.72,3.5,1,3,0
4048,4048,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,1,6,0
4049,4049,0.33,Ideal,E,SI1,62.0,54.0,4.43,4.41,2.74,4,6,2
4050,4050,1.0,Premium,E,SI2,61.7,58.0,6.39,6.34,3.93,1,6,0
4051,4051,0.3,Ideal,F,IF,61.3,55.0,4.32,4.36,2.66,4,4,7
4052,4052,0.35,Premium,H,VS2,59.6,62.0,4.62,4.57,2.74,1,2,3
4053,4053,1.0,Very Good,G,VVS1,60.7,58.0,6.46,6.53,3.94,3,3,6
4054,4054,0.42,Very Good,D,SI2,60.8,59.0,4.77,4.83,2.92,3,5,0
4055,4055,0.61,Ideal,J,VS2,59.7,59.0,5.54,5.47,3.29,4,0,3
4056,4056,0.54,Premium,J,VS2,62.6,58.0,5.22,5.16,3.25,1,0,3
4057,4057,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,1,5,0
4058,4058,0.51,Premium,E,VS1,62.3,56.0,5.14,5.13,3.2,1,6,4
4059,4059,0.38,Good,I,SI1,63.7,57.0,4.63,4.57,2.93,2,1,2
4060,4060,0.9,Very Good,D,SI1,61.8,61.0,6.16,6.2,3.82,3,5,2
4061,4061,0.5,Good,E,VVS2,64.8,58.0,4.97,5.0,3.23,2,6,5
4062,4062,0.71,Ideal,F,SI2,60.7,57.0,5.78,5.81,3.52,4,4,0
4063,4063,0.8,Ideal,E,SI2,60.8,56.0,6.02,6.01,3.66,4,6,0
4064,4064,1.02,Premium,E,SI2,58.7,59.0,6.61,6.57,3.87,1,6,0
4065,4065,0.4,Premium,E,VS1,62.4,54.0,4.75,4.71,2.95,1,6,4
4066,4066,0.39,Ideal,G,VS1,62.0,55.0,4.66,4.71,2.9,4,3,4
4067,4067,0.45,Premium,J,SI2,60.9,57.0,4.95,4.9,3.05,1,0,0
4068,4068,0.71,Premium,F,VS2,59.6,59.0,5.81,5.77,3.45,1,4,3
4069,4069,0.51,Ideal,G,VVS2,62.2,53.4,5.11,5.15,3.19,4,3,5
4070,4070,0.5,Premium,D,SI1,62.3,58.0,5.07,5.04,3.15,1,5,2
4071,4071,0.3,Premium,D,IF,62.1,59.0,4.29,4.27,2.66,1,5,7
4072,4072,1.09,Premium,G,VS2,60.9,56.0,6.7,6.67,4.07,1,3,3
4073,4073,0.24,Ideal,F,VS2,61.8,57.0,3.97,3.99,2.46,4,4,3
4074,4074,0.43,Premium,H,SI1,61.5,58.0,4.86,4.8,2.97,1,2,2
4075,4075,0.54,Ideal,I,SI1,62.0,55.0,5.21,5.25,3.24,4,1,2
4076,4076,0.72,Premium,D,VVS2,60.0,57.0,5.92,5.84,3.53,1,5,5
4077,4077,1.33,Premium,G,VS1,60.2,60.0,7.2,7.12,4.31,1,3,4
4078,4078,1.0,Premium,G,VS1,62.4,60.0,6.39,6.37,3.98,1,3,4
4079,4079,0.32,Good,E,VS1,59.5,64.0,4.42,4.45,2.64,2,6,4
4080,4080,0.36,Good,H,VS2,63.7,55.0,4.52,4.49,2.87,2,2,3
4081,4081,0.27,Ideal,I,VS1,61.3,57.0,4.16,4.19,2.56,4,1,4
4082,4082,0.74,Ideal,I,IF,62.1,53.9,5.79,5.81,3.6,4,1,7
4083,4083,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,4,3,5
4084,4084,2.05,Very Good,H,SI2,63.1,58.0,8.05,8.0,5.07,3,2,0
4085,4085,0.65,Ideal,H,IF,61.5,55.0,5.6,5.62,3.45,4,2,7
4086,4086,0.4,Ideal,F,VVS1,61.4,56.0,4.77,4.81,2.94,4,4,6
4087,4087,0.81,Very Good,G,SI1,62.5,60.0,5.89,5.94,3.69,3,3,2
4088,4088,0.6,Premium,D,SI2,61.4,56.0,5.43,5.41,3.33,1,5,0
4089,4089,0.31,Very Good,E,SI1,58.3,60.0,4.48,4.51,2.62,3,6,2
4090,4090,1.18,Premium,G,SI2,60.5,60.0,6.88,6.81,4.14,1,3,0
4091,4091,1.06,Premium,I,SI1,62.9,60.0,6.47,6.43,4.06,1,1,2
4092,4092,0.41,Ideal,F,VS2,60.8,56.0,4.81,4.8,2.92,4,4,3
4093,4093,0.73,Ideal,D,VS2,60.7,57.0,5.84,5.88,3.55,4,5,3
4094,4094,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1,6,2
4095,4095,0.31,Ideal,H,VS1,62.0,54.0,4.35,4.39,2.71,4,2,4
4096,4096,0.74,Premium,D,VS1,62.7,56.0,5.8,5.77,3.63,1,5,4
4097,4097,0.5,Ideal,G,VS1,62.0,55.0,5.11,5.05,3.15,4,3,4
4098,4098,0.32,Ideal,H,VVS2,61.2,56.0,4.43,4.4,2.7,4,2,5
4099,4099,0.37,Premium,I,VVS1,61.6,59.0,4.62,4.66,2.86,1,1,6
4100,4100,1.22,Premium,I,SI2,61.7,59.0,6.84,6.8,4.21,1,1,0
4101,4101,0.71,Premium,G,SI1,58.9,62.0,5.92,5.83,3.46,1,3,2
4102,4102,1.11,Premium,E,SI2,61.6,61.0,6.66,6.61,4.09,1,6,0
4103,4103,0.33,Ideal,F,VVS1,62.5,54.0,4.43,4.46,2.78,4,4,6
4104,4104,0.35,Ideal,F,VS2,62.6,56.0,4.52,4.49,2.82,4,4,3
4105,4105,0.34,Ideal,E,VS2,62.1,54.0,4.52,4.5,2.8,4,6,3
4106,4106,0.51,Premium,D,VS2,62.0,60.0,5.07,5.12,3.16,1,5,3
4107,4107,0.34,Premium,H,SI1,62.1,59.0,4.46,4.5,2.78,1,2,2
4108,4108,0.37,Premium,F,SI1,61.5,59.0,4.59,4.62,2.83,1,4,2
4109,4109,0.41,Good,F,VVS1,63.9,56.0,4.71,4.74,3.02,2,4,6
4110,4110,0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62,3,0,2
4111,4111,1.0,Good,D,SI1,63.8,53.0,6.35,6.4,4.07,2,5,2
4112,4112,0.41,Very Good,F,SI1,62.3,60.0,4.73,4.78,2.96,3,4,2
4113,4113,1.52,Good,J,SI1,63.6,60.0,7.21,7.25,4.6,2,0,2
4114,4114,1.02,Very Good,F,SI1,60.9,57.0,6.52,6.56,3.98,3,4,2
4115,4115,0.9,Premium,F,SI1,62.8,59.0,6.16,6.13,3.86,1,4,2
4116,4116,0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,4,1,5
4117,4117,1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09,2,6,1
4118,4118,0.72,Ideal,E,VVS1,61.6,56.0,5.75,5.77,3.55,4,6,6
4119,4119,1.68,Ideal,E,SI2,60.4,55.0,7.79,7.7,4.68,4,6,0
4120,4120,4.01,Premium,I,I1,61.0,61.0,10.14,10.1,6.17,1,1,1
4121,4121,0.3,Very Good,D,VS1,60.1,58.0,4.35,4.37,2.62,3,5,4
4122,4122,1.1,Ideal,J,SI1,62.2,55.0,6.62,6.65,4.13,4,0,2
4123,4123,0.58,Ideal,D,VVS2,62.1,57.0,5.32,5.4,3.32,4,5,5
4124,4124,0.3,Ideal,E,VS2,61.3,57.0,4.3,4.34,2.65,4,6,3
4125,4125,1.21,Very Good,G,VVS2,60.4,56.0,6.96,6.91,4.19,3,3,5
4126,4126,0.83,Premium,F,VS2,62.0,59.0,6.0,5.96,3.71,1,4,3
4127,4127,1.02,Very Good,F,SI2,59.9,62.0,6.5,6.53,3.9,3,4,0
4128,4128,0.73,Ideal,F,SI2,59.6,56.0,5.89,5.85,3.5,4,4,0
4129,4129,0.56,Ideal,F,VS2,62.6,55.0,5.29,5.25,3.3,4,4,3
4130,4130,0.93,Ideal,H,SI1,61.7,55.0,6.26,6.29,3.87,4,2,2
4131,4131,0.71,Ideal,G,SI2,61.3,55.0,5.76,5.79,3.54,4,3,0
4132,4132,0.58,Ideal,F,SI1,62.3,54.0,5.36,5.39,3.35,4,4,2
4133,4133,0.7,Good,H,VS2,59.1,65.0,5.75,5.85,3.43,2,2,3
4134,4134,0.45,Premium,G,VVS1,60.8,58.0,4.98,4.92,3.01,1,3,6
4135,4135,1.0,Very Good,G,VVS2,60.3,62.0,6.41,6.45,3.88,3,3,5
4136,4136,1.04,Premium,F,VS2,60.1,59.0,6.61,6.56,3.96,1,4,3
4137,4137,0.33,Ideal,G,VS2,61.2,55.0,4.46,4.52,2.75,4,3,3
4138,4138,0.72,Good,H,SI2,64.1,58.0,5.65,5.68,3.63,2,2,0
4139,4139,1.03,Ideal,F,IF,63.1,55.0,6.45,6.46,4.07,4,4,7
4140,4140,0.45,Good,G,VVS1,64.0,57.0,4.86,4.82,3.1,2,3,6
4141,4141,0.51,Premium,G,VVS1,60.2,58.0,5.2,5.24,3.14,1,3,6
4142,4142,1.01,Premium,H,VS2,61.3,59.0,6.41,6.45,3.94,1,2,3
4143,4143,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,3,6,2
4144,4144,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.6,4,3,6
4145,4145,1.06,Ideal,D,SI1,61.5,56.0,6.58,6.55,4.04,4,5,2
4146,4146,1.01,Good,F,SI1,63.5,57.0,6.29,6.33,4.01,2,4,2
4147,4147,0.53,Premium,D,VS2,60.2,58.0,5.26,5.23,3.16,1,5,3
4148,4148,0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,4,5,5
4149,4149,0.3,Ideal,G,VS2,61.3,56.0,4.28,4.33,2.64,4,3,3
4150,4150,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,0,0,2
4151,4151,1.51,Very Good,E,SI2,63.2,56.0,7.32,7.26,4.61,3,6,0
4152,4152,1.03,Ideal,D,SI1,59.9,57.0,6.61,6.68,3.98,4,5,2
4153,4153,0.38,Very Good,D,SI1,58.9,61.0,4.75,4.79,2.81,3,5,2
4154,4154,0.32,Very Good,J,VS1,60.6,59.0,4.42,4.46,2.69,3,0,4
4155,4155,0.7,Premium,G,VS2,61.7,58.0,5.68,5.73,3.52,1,3,3
4156,4156,2.22,Fair,H,I1,70.1,55.0,7.77,7.74,5.44,0,2,1
4157,4157,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,3,3,5
4158,4158,0.51,Very Good,E,SI1,62.8,56.0,5.07,5.15,3.21,3,6,2
4159,4159,1.11,Good,I,VVS2,60.1,64.0,6.73,6.62,4.02,2,1,5
4160,4160,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,1,2,2
4161,4161,0.65,Ideal,E,SI1,61.8,55.0,5.57,5.6,3.45,4,6,2
4162,4162,1.0,Premium,F,VS2,61.9,59.0,6.38,6.34,3.94,1,4,3
4163,4163,0.34,Ideal,D,VS2,62.0,54.0,4.48,4.52,2.79,4,5,3
4164,4164,0.51,Ideal,G,VS2,61.6,56.0,5.13,5.18,3.18,4,3,3
4165,4165,0.5,Very Good,G,VS2,62.0,57.0,5.04,5.12,3.15,3,3,3
4166,4166,0.43,Ideal,F,VVS2,61.8,57.0,4.85,4.83,2.99,4,4,5
4167,4167,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,3,3,0
4168,4168,0.75,Good,E,VS2,59.7,65.0,5.85,5.8,3.48,2,6,3
4169,4169,0.7,Very Good,I,VVS1,58.8,61.0,5.78,5.82,3.41,3,1,6
4170,4170,1.0,Very Good,E,SI1,63.1,57.0,6.36,6.39,4.02,3,6,2
4171,4171,0.51,Ideal,D,VS2,62.4,55.0,5.11,5.14,3.2,4,5,3
4172,4172,0.71,Very Good,E,SI2,62.2,58.0,5.65,5.7,3.53,3,6,0
4173,4173,1.02,Ideal,H,I1,62.1,56.0,6.45,6.4,3.99,4,2,1
4174,4174,0.7,Ideal,I,SI1,61.9,58.0,5.67,5.7,3.52,4,1,2
4175,4175,0.7,Very Good,H,SI1,62.7,56.0,5.6,5.62,3.52,3,2,2
4176,4176,0.3,Ideal,G,VVS2,61.1,57.0,4.32,4.35,2.65,4,3,5
4177,4177,1.27,Ideal,F,SI2,62.0,55.0,6.9,6.95,4.3,4,4,0
4178,4178,1.34,Ideal,J,SI2,62.5,57.0,7.0,7.08,4.4,4,0,0
4179,4179,0.41,Ideal,E,VS2,62.2,56.0,4.8,4.75,2.97,4,6,3
4180,4180,0.43,Ideal,I,VS2,61.8,55.0,4.85,4.89,3.01,4,1,3
4181,4181,0.38,Very Good,D,VS2,61.0,58.0,4.7,4.75,2.88,3,5,3
4182,4182,1.53,Very Good,F,VS1,60.3,58.0,7.48,7.51,4.52,3,4,4
4183,4183,0.7,Ideal,F,VVS1,62.7,54.0,5.66,5.7,3.56,4,4,6
4184,4184,1.53,Very Good,E,SI2,63.1,59.0,7.38,7.21,4.61,3,6,0
4185,4185,0.51,Ideal,G,VVS2,62.4,56.0,5.1,5.13,3.19,4,3,5
4186,4186,1.01,Fair,I,SI2,66.1,58.0,6.21,6.04,4.05,0,1,0
4187,4187,0.79,Very Good,E,VVS1,63.1,60.0,5.88,5.84,3.7,3,6,6
4188,4188,2.14,Premium,I,VS2,60.7,59.0,8.28,8.33,5.04,1,1,3
4189,4189,2.15,Good,G,SI2,63.8,58.0,8.23,8.08,5.2,2,3,0
4190,4190,0.43,Ideal,D,VS2,62.0,55.0,4.81,4.86,3.0,4,5,3
4191,4191,0.75,Premium,E,SI1,61.1,59.0,5.86,5.83,3.57,1,6,2
4192,4192,1.21,Ideal,I,VVS2,61.3,56.0,6.83,6.87,4.2,4,1,5
4193,4193,1.5,Fair,F,VVS2,64.7,53.0,7.22,7.15,4.65,0,4,5
4194,4194,1.59,Ideal,I,VS2,61.1,55.0,7.54,7.48,4.59,4,1,3
4195,4195,1.02,Premium,H,SI2,62.6,58.0,6.44,6.4,4.02,1,2,0
4196,4196,1.11,Ideal,G,VS1,62.6,57.0,6.64,6.59,4.14,4,3,4
4197,4197,0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,4,2,2
4198,4198,1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,2,5,0
4199,4199,0.44,Ideal,E,VS2,61.9,55.0,4.89,4.86,3.02,4,6,3
4200,4200,0.7,Ideal,H,VS2,61.2,56.0,5.72,5.75,3.51,4,2,3
4201,4201,1.51,Ideal,D,SI1,62.0,56.0,7.35,7.39,4.57,4,5,2
