,id,carat,depth,table,x,price,cut_encoded,color_encoded,clarity_encoded
13420,13420,0.4,62.4,56.0,4.69,6.557,4,2,3
13421,13421,1.01,62.7,58.0,6.41,8.798,1,3,4
13422,13422,0.3,62.9,59.0,4.22,6.565,3,5,3
13423,13423,0.47,61.0,55.0,5.03,7.388,4,5,4
13424,13424,0.59,61.4,57.0,5.39,7.59,4,5,3
13425,13425,1.64,61.8,55.0,7.6,9.495,4,4,2
13426,13426,1.23,61.3,54.0,6.92,8.553,4,0,2
13427,13427,0.3,63.4,58.0,4.26,6.043,2,2,2
13428,13428,0.32,62.0,55.0,4.4,6.474,4,2,3
13429,13429,2.07,62.7,58.0,8.14,9.546,1,2,2
13430,13430,0.51,60.1,56.0,5.22,7.503,4,3,5
13431,13431,1.74,60.6,62.0,7.74,9.395,2,2,2
13432,13432,1.07,61.1,56.0,6.63,8.508,4,2,2
13433,13433,1.02,61.3,57.0,6.48,8.899,4,3,4
13434,13434,0.7,58.5,65.0,5.79,7.745,2,5,0
13435,13435,0.4,62.0,54.0,4.72,6.925,4,2,6
13436,13436,1.5,61.8,60.0,7.28,8.736,1,3,0
13437,13437,0.46,61.7,59.0,4.96,7.27,1,6,4
13438,13438,0.34,61.4,56.0,4.5,6.176,4,5,0
13439,13439,0.92,62.6,57.0,6.18,8.522,4,6,4
13440,13440,1.01,59.2,56.0,6.48,8.717,1,5,3
13441,13441,0.33,62.2,58.0,4.39,6.501,1,3,4
13442,13442,0.3,60.8,57.0,4.38,6.815,4,5,3
13443,13443,0.48,61.9,53.0,5.06,6.735,4,1,2
13444,13444,1.25,62.0,55.0,6.95,9.186,4,4,4
13445,13445,0.73,61.7,55.0,5.84,7.945,1,5,2
13446,13446,1.11,62.2,57.0,6.55,8.847,3,3,3
13447,13447,1.51,63.1,58.0,7.23,8.875,3,3,0
13448,13448,0.52,61.0,55.0,5.19,7.369,4,6,2
13449,13449,0.58,60.2,58.0,5.37,7.487,3,5,2
13450,13450,0.7,62.5,55.0,5.69,7.816,1,3,3
13451,13451,1.21,61.6,59.0,6.84,9.117,1,4,4
13452,13452,0.4,63.8,54.0,4.72,6.751,2,1,3
13453,13453,0.33,62.1,55.0,4.46,6.75,4,3,4
13454,13454,0.34,62.4,58.0,4.42,6.439,1,5,2
13455,13455,1.06,61.3,57.0,6.56,8.826,4,3,3
13456,13456,0.3,61.9,55.0,4.28,6.702,4,5,5
13457,13457,1.22,61.7,54.9,6.84,8.721,4,4,0
13458,13458,2.4,62.8,57.0,8.52,9.392,4,1,0
13459,13459,0.51,62.4,57.0,5.09,7.484,4,5,4
13460,13460,0.5,62.5,57.0,5.06,6.942,3,1,2
13461,13461,0.58,66.3,55.0,5.18,6.795,0,4,1
13462,13462,1.02,61.9,57.0,6.5,8.551,1,2,3
13463,13463,1.51,62.4,55.6,7.28,9.402,3,2,3
13464,13464,0.52,60.1,59.0,5.27,7.811,1,6,5
13465,13465,0.3,61.8,56.0,4.3,6.494,4,5,4
13466,13466,0.37,61.4,60.0,4.6,6.385,3,6,2
13467,13467,0.53,62.5,57.0,5.17,7.124,1,4,0
13468,13468,0.71,64.3,63.0,5.63,7.703,2,1,3
13469,13469,0.31,61.4,55.0,4.34,6.687,1,4,3
13470,13470,1.3,61.9,55.0,7.01,9.112,4,3,3
13471,13471,0.32,61.0,55.0,4.45,6.474,4,4,2
13472,13472,1.5,62.4,57.0,7.38,9.498,1,4,3
13473,13473,0.3,62.0,54.0,4.35,6.654,4,3,4
13474,13474,0.57,60.4,58.0,5.37,7.149,3,3,2
13475,13475,1.05,59.4,62.0,6.66,8.187,1,0,3
13476,13476,1.2,61.7,55.0,6.92,9.109,4,3,4
13477,13477,0.5,59.4,60.0,5.13,7.393,3,3,4
13478,13478,0.5,62.8,61.0,5.04,7.241,3,5,2
13479,13479,1.01,59.4,57.0,6.59,8.287,1,1,0
13480,13480,0.9,65.9,60.0,5.98,8.15,2,4,0
13481,13481,0.57,62.0,55.0,5.29,7.523,4,3,4
13482,13482,1.23,62.5,57.0,6.81,8.89,4,1,5
13483,13483,1.06,63.5,60.1,6.43,8.416,2,0,3
13484,13484,0.55,61.7,58.0,5.27,7.256,4,3,2
13485,13485,0.44,61.3,60.0,4.88,6.986,1,3,5
13486,13486,1.21,62.2,59.0,6.79,8.613,1,1,3
13487,13487,0.32,61.9,55.0,4.44,6.879,4,5,3
13488,13488,0.36,61.9,56.0,4.58,6.697,4,6,2
13489,13489,0.36,62.0,56.0,4.61,6.746,4,5,2
13490,13490,0.9,61.4,57.0,6.19,8.397,1,6,3
13491,13491,1.13,62.0,55.0,6.68,8.59,4,1,0
13492,13492,0.34,61.2,60.0,4.46,6.653,1,2,6
13493,13493,0.7,59.8,62.0,5.74,7.997,2,6,4
13494,13494,0.52,61.2,56.0,5.19,7.416,4,3,4
13495,13495,2.01,56.9,59.0,8.41,9.334,2,1,0
13496,13496,0.32,61.8,59.0,4.35,6.861,1,6,6
13497,13497,0.23,59.1,59.0,4.02,5.996,3,4,3
13498,13498,0.42,62.7,55.2,4.78,6.532,4,6,0
13499,13499,1.0,64.2,61.0,6.23,8.676,2,3,4
13500,13500,1.14,61.6,57.0,6.7,8.518,4,2,2
13501,13501,0.7,61.1,57.0,5.71,7.959,4,2,3
13502,13502,0.51,61.3,54.0,5.23,7.515,4,4,4
13503,13503,1.0,59.4,60.0,6.48,8.421,3,5,0
13504,13504,0.31,62.1,59.0,4.31,6.136,1,5,0
13505,13505,1.12,62.9,55.9,6.59,8.566,3,1,3
13506,13506,0.32,61.8,55.0,4.38,6.8,4,3,7
13507,13507,0.91,61.8,58.0,6.24,8.55,1,3,5
13508,13508,0.41,62.0,57.0,4.74,6.609,4,1,3
13509,13509,0.32,62.1,57.0,4.37,6.155,4,1,4
13510,13510,0.41,61.6,58.0,4.78,7.366,1,5,6
13511,13511,0.83,58.6,61.0,6.2,7.868,1,2,2
13512,13512,0.3,62.5,54.0,4.31,6.76,4,3,7
13513,13513,0.71,62.5,57.0,5.68,7.724,4,4,2
13514,13514,0.91,62.2,60.0,6.16,8.225,3,2,2
13515,13515,1.11,61.9,55.0,6.65,8.339,4,3,0
13516,13516,0.9,60.7,61.0,6.22,8.034,1,6,0
13517,13517,0.63,62.3,56.0,5.46,7.88,4,4,4
13518,13518,0.51,59.9,56.0,5.19,7.083,4,2,2
13519,13519,1.02,62.4,56.0,6.44,9.174,4,4,6
13520,13520,1.03,62.3,56.0,6.51,8.267,4,0,2
13521,13521,1.91,59.6,60.0,8.02,9.48,1,1,2
13522,13522,1.22,60.5,60.0,6.93,8.512,1,6,0
13523,13523,1.58,62.7,56.0,7.44,9.338,4,2,3
13524,13524,0.88,64.0,56.0,5.98,7.583,2,0,4
13525,13525,1.33,59.3,57.0,7.22,9.073,4,2,4
13526,13526,1.55,61.5,54.0,7.42,9.248,4,1,4
13527,13527,0.24,62.5,55.0,3.96,6.021,3,6,4
13528,13528,0.6,59.6,59.0,5.52,7.757,4,6,4
13529,13529,0.33,61.3,59.0,4.46,6.098,1,1,2
13530,13530,1.21,62.3,59.0,6.81,8.623,1,1,2
13531,13531,0.71,64.0,57.0,5.66,7.939,3,6,3
13532,13532,0.9,61.9,57.0,6.13,8.432,4,4,0
13533,13533,1.51,62.9,57.0,7.29,9.16,4,6,0
13534,13534,0.31,62.6,56.0,4.3,6.522,3,6,3
13535,13535,1.07,61.8,59.0,6.53,8.425,1,4,0
13536,13536,1.11,59.0,59.0,6.79,8.43,3,2,0
13537,13537,1.0,60.5,59.0,6.57,8.801,1,4,3
13538,13538,0.7,63.8,59.0,5.6,7.499,3,2,0
13539,13539,1.51,66.0,57.0,7.17,9.626,0,5,3
13540,13540,0.79,60.0,60.0,6.07,7.959,1,2,4
13541,13541,0.3,61.1,57.0,4.39,6.921,4,4,7
13542,13542,2.03,61.5,59.0,8.16,9.815,1,6,0
13543,13543,1.53,62.4,59.0,7.34,9.299,1,1,4
13544,13544,0.85,65.5,59.0,5.95,7.196,0,0,1
13545,13545,0.91,62.4,58.0,6.11,8.278,3,6,0
13546,13546,1.51,57.0,64.0,7.48,8.696,2,5,1
13547,13547,1.01,58.5,61.0,6.51,8.478,2,6,0
13548,13548,1.27,61.3,60.0,6.99,9.385,1,4,5
13549,13549,0.72,62.7,58.0,5.68,7.972,1,5,4
13550,13550,0.73,61.2,58.0,5.83,8.105,1,6,4
13551,13551,1.51,62.6,59.0,7.28,8.877,1,1,0
13552,13552,0.34,63.7,55.0,4.46,6.417,2,6,0
13553,13553,1.01,61.9,55.0,6.38,8.805,3,6,3
13554,13554,0.3,59.7,58.0,4.39,6.524,3,5,4
13555,13555,1.01,61.8,60.0,6.35,8.602,2,5,2
13556,13556,0.32,64.0,56.0,4.33,6.446,3,6,4
13557,13557,1.02,62.8,55.0,6.45,8.932,4,3,4
13558,13558,0.9,64.1,56.0,6.0,8.269,2,2,3
13559,13559,1.05,62.6,59.0,6.43,8.406,1,4,0
13560,13560,0.5,62.3,56.0,5.14,7.02,4,2,0
13561,13561,1.02,61.9,57.0,6.53,9.128,4,4,5
13562,13562,1.02,61.9,61.0,6.34,8.406,3,2,2
13563,13563,0.54,60.0,57.0,5.31,7.6,4,3,2
13564,13564,1.52,58.3,62.0,7.61,9.012,1,0,5
13565,13565,1.53,62.7,60.0,7.28,9.151,1,4,0
13566,13566,0.32,60.9,56.0,4.41,6.168,3,3,2
13567,13567,0.56,62.0,56.0,5.28,7.731,4,3,7
13568,13568,0.75,59.7,62.0,5.85,7.823,2,6,0
13569,13569,0.32,61.1,57.0,4.43,6.985,4,3,6
13570,13570,0.78,60.5,55.0,6.0,8.351,3,5,4
13571,13571,1.12,63.8,55.0,6.57,8.469,2,1,3
13572,13572,1.09,61.4,56.0,6.64,8.861,4,2,6
13573,13573,0.43,61.9,55.0,4.86,7.029,4,3,5
13574,13574,0.5,60.6,59.0,5.13,7.268,1,4,3
13575,13575,0.79,60.9,56.0,5.97,8.219,4,1,3
13576,13576,0.39,58.8,59.0,4.8,6.711,3,4,3
13577,13577,0.7,59.8,55.0,5.83,7.888,4,4,2
13578,13578,0.31,62.0,56.0,4.33,6.136,4,5,0
13579,13579,1.04,61.7,55.0,6.49,8.424,4,2,0
13580,13580,0.3,61.4,55.0,4.34,6.815,4,5,3
13581,13581,1.57,59.2,59.0,7.6,9.298,1,3,2
13582,13582,0.31,64.2,60.0,4.22,6.701,2,6,7
13583,13583,0.71,66.4,62.0,5.54,7.784,0,2,4
13584,13584,0.41,60.5,58.0,4.81,6.526,1,2,2
13585,13585,1.05,61.2,57.0,6.59,8.392,4,2,0
13586,13586,1.27,61.1,58.0,6.96,8.968,1,2,3
13587,13587,0.5,60.3,58.0,5.22,7.241,1,2,4
13588,13588,0.91,63.1,57.0,6.12,7.625,3,0,1
13589,13589,0.4,63.9,57.0,4.66,6.39,2,1,2
13590,13590,0.53,61.2,56.0,5.25,7.519,4,2,6
13591,13591,1.53,59.9,58.0,7.54,9.076,1,5,0
13592,13592,0.81,62.5,57.0,5.94,8.133,3,2,4
13593,13593,1.36,59.8,59.0,7.12,9.518,1,6,5
13594,13594,1.02,60.3,60.0,6.55,8.555,4,4,2
13595,13595,0.71,61.5,55.0,5.78,7.889,4,4,0
13596,13596,2.0,60.7,60.0,8.07,9.723,1,1,3
13597,13597,1.35,59.5,58.0,7.28,8.791,3,1,2
13598,13598,0.5,61.3,57.0,5.13,7.393,4,6,3
13599,13599,1.01,61.9,59.0,6.38,8.205,1,0,0
13600,13600,0.75,63.7,56.0,5.73,7.741,3,1,2
13601,13601,0.31,61.9,57.0,4.33,6.347,4,5,2
13602,13602,0.42,63.0,55.0,4.76,6.628,3,5,2
13603,13603,2.01,62.6,58.0,8.01,9.582,1,6,0
13604,13604,0.23,61.3,58.0,3.94,6.157,3,6,6
13605,13605,1.01,60.3,59.0,6.51,8.21,1,2,0
13606,13606,1.7,63.4,57.0,7.54,9.314,3,4,0
13607,13607,0.92,59.7,63.0,6.34,8.46,3,2,4
13608,13608,1.0,62.7,57.0,6.34,8.332,4,4,0
13609,13609,2.01,61.2,60.0,8.06,9.603,3,0,4
13610,13610,1.52,61.6,57.0,7.4,9.206,1,3,2
13611,13611,0.33,60.6,55.0,4.5,6.833,4,6,3
13612,13612,1.0,61.5,61.0,6.45,8.517,1,2,3
13613,13613,0.74,62.2,57.0,5.75,8.15,4,3,5
13614,13614,1.01,58.8,63.0,6.51,8.741,3,4,3
13615,13615,1.04,62.9,54.0,6.42,8.507,3,1,2
13616,13616,0.7,60.6,57.0,5.81,7.499,1,4,0
13617,13617,0.71,59.9,59.0,5.79,7.678,4,4,0
13618,13618,0.34,62.1,57.0,4.49,6.613,4,4,4
13619,13619,0.7,62.0,61.0,5.68,7.712,3,3,2
13620,13620,0.64,61.6,55.0,5.55,7.46,4,3,2
13621,13621,1.11,62.0,56.0,6.65,8.537,4,2,2
13622,13622,0.23,61.9,60.0,3.9,6.225,3,5,5
13623,13623,0.7,60.9,59.0,5.68,7.891,1,6,3
13624,13624,0.78,61.2,56.0,5.93,7.872,4,4,0
13625,13625,0.7,58.5,60.0,5.82,8.016,3,4,5
13626,13626,0.96,58.6,64.0,6.34,7.755,2,1,1
13627,13627,0.33,60.9,59.0,4.42,6.31,1,4,2
13628,13628,0.38,60.5,56.0,4.71,6.474,4,1,3
13629,13629,2.02,61.7,53.0,8.14,9.802,4,3,3
13630,13630,1.59,61.6,57.0,7.56,8.984,4,1,0
13631,13631,0.41,63.2,59.0,4.68,6.627,2,4,2
13632,13632,1.03,60.7,60.0,6.52,8.431,1,4,0
13633,13633,0.34,59.3,59.0,4.55,6.532,1,5,3
13634,13634,1.51,62.2,62.0,7.3,9.417,3,1,7
13635,13635,0.51,63.1,57.0,5.12,7.416,3,6,3
13636,13636,0.91,60.4,59.0,6.22,8.398,3,4,2
13637,13637,0.74,61.9,59.0,5.74,8.193,3,6,5
13638,13638,0.57,62.2,55.0,5.32,7.228,4,4,2
13639,13639,0.34,60.1,56.0,4.54,6.103,4,4,0
13640,13640,1.27,60.2,57.0,7.09,8.761,4,6,0
13641,13641,0.61,61.7,55.0,5.45,7.949,4,4,5
13642,13642,1.09,61.5,54.0,6.64,8.654,4,2,3
13643,13643,1.06,60.5,57.0,6.63,8.643,4,2,3
13644,13644,0.44,61.3,56.0,4.92,7.165,4,5,4
13645,13645,0.9,62.7,56.0,6.17,8.451,4,4,3
13646,13646,0.41,61.8,57.0,4.75,7.166,4,4,6
13647,13647,2.1,60.9,57.4,8.17,9.687,1,3,0
13648,13648,1.54,62.6,56.0,7.42,9.407,4,2,5
13649,13649,1.3,62.9,60.0,6.91,8.765,1,0,5
13650,13650,0.39,61.5,61.0,4.73,6.849,2,6,5
13651,13651,0.73,60.2,60.0,5.81,7.849,3,6,2
13652,13652,1.13,62.2,58.0,6.68,8.578,1,1,4
13653,13653,0.45,62.2,58.0,4.9,7.191,3,3,6
13654,13654,0.7,63.0,60.0,5.57,7.942,3,3,4
13655,13655,1.5,61.2,61.0,7.25,9.239,2,2,3
13656,13656,0.78,59.8,60.0,5.97,8.208,3,5,3
13657,13657,1.27,63.2,55.0,6.89,8.643,3,0,2
13658,13658,1.51,63.0,55.0,7.29,9.576,4,4,3
13659,13659,0.74,61.2,59.0,5.84,8.054,1,3,6
13660,13660,0.32,61.2,56.0,4.4,6.109,4,1,2
13661,13661,0.56,62.8,56.0,5.23,7.365,3,2,4
13662,13662,0.32,61.8,55.0,4.4,6.702,4,3,6
13663,13663,0.42,62.3,58.0,4.8,6.664,3,5,2
13664,13664,0.81,61.5,55.0,6.01,8.277,4,4,4
13665,13665,1.01,62.2,60.0,6.39,8.467,3,1,4
13666,13666,0.39,62.0,60.0,4.65,6.477,1,2,2
13667,13667,0.4,63.0,56.0,4.72,6.851,4,1,4
13668,13668,1.23,60.9,54.0,7.01,8.788,4,5,2
13669,13669,0.53,62.4,55.0,5.21,7.192,4,3,2
13670,13670,0.24,62.8,59.0,3.94,6.184,3,6,6
13671,13671,0.3,62.0,57.0,4.26,6.125,4,1,4
13672,13672,1.56,60.5,59.0,7.54,9.118,1,4,2
13673,13673,0.59,61.2,60.0,5.38,7.134,3,2,0
13674,13674,0.55,61.3,59.0,5.28,7.255,1,3,2
13675,13675,2.02,61.1,57.0,8.12,9.402,1,5,0
13676,13676,0.43,63.1,56.0,4.83,6.854,3,6,2
13677,13677,0.53,61.4,58.0,5.24,7.365,1,6,3
13678,13678,0.52,61.8,55.0,5.2,8.047,4,6,6
13679,13679,1.1,59.6,59.0,6.74,8.223,1,0,0
13680,13680,0.58,61.5,55.0,5.39,7.927,4,3,6
13681,13681,1.51,63.0,59.0,7.28,9.142,3,1,4
13682,13682,2.01,60.3,59.0,8.14,9.624,3,1,2
13683,13683,0.32,62.1,54.0,4.38,5.974,4,0,3
13684,13684,0.31,62.2,57.0,4.34,6.848,4,5,3
13685,13685,0.96,60.7,65.0,6.43,8.487,0,4,2
13686,13686,1.16,60.4,59.0,6.89,8.605,1,1,4
13687,13687,0.71,62.9,57.0,5.66,7.959,1,5,4
13688,13688,0.71,63.5,64.0,5.65,7.405,2,0,3
13689,13689,0.79,61.0,58.0,5.96,7.961,1,6,0
13690,13690,1.54,61.2,58.0,7.51,8.94,1,1,0
13691,13691,0.7,62.4,56.0,5.62,7.865,3,4,4
13692,13692,0.35,61.7,58.0,4.51,6.368,3,4,2
13693,13693,1.0,61.7,58.0,6.42,8.593,1,6,2
13694,13694,1.0,61.9,56.0,6.37,8.605,4,6,2
13695,13695,0.57,61.3,57.0,5.29,7.697,4,6,3
13696,13696,0.76,62.7,55.0,5.83,7.82,1,4,0
13697,13697,0.31,61.7,58.0,4.37,6.704,1,5,3
13698,13698,0.32,61.2,56.0,4.41,6.469,4,4,3
13699,13699,0.36,60.0,56.0,4.66,6.793,4,3,6
13700,13700,0.3,61.7,61.0,4.29,6.043,3,6,0
13701,13701,1.6,60.8,58.0,7.59,9.063,1,1,0
13702,13702,1.0,62.3,58.0,6.33,8.033,3,6,1
13703,13703,0.31,63.5,57.0,4.32,6.596,3,5,2
13704,13704,0.27,58.8,57.0,4.25,5.989,3,3,4
13705,13705,0.34,61.7,56.0,4.47,6.653,3,3,5
13706,13706,0.51,60.7,56.0,5.18,7.395,3,2,4
13707,13707,0.4,62.8,58.0,4.66,6.901,3,5,3
13708,13708,1.5,61.8,59.0,7.35,9.347,1,2,3
13709,13709,1.71,60.8,56.0,7.77,9.486,3,2,2
13710,13710,1.01,64.0,60.0,6.29,8.781,2,3,4
13711,13711,1.56,62.2,54.0,0.0,9.457,4,3,3
13712,13712,0.52,63.7,54.0,5.09,7.162,2,2,3
13713,13713,0.34,61.2,58.0,4.51,6.759,1,2,6
13714,13714,0.5,62.8,60.0,5.02,7.352,3,6,3
13715,13715,0.41,62.7,56.0,4.73,6.555,4,0,4
13716,13716,0.4,62.8,60.0,4.7,6.802,1,3,2
13717,13717,1.01,61.1,55.0,6.47,8.721,4,6,2
13718,13718,0.5,61.8,59.0,5.07,7.074,1,6,0
13719,13719,0.38,62.4,59.0,4.57,6.838,1,4,4
13720,13720,0.73,61.7,54.0,5.82,8.15,4,4,5
13721,13721,0.7,61.2,57.0,5.71,7.637,4,3,2
13722,13722,0.64,62.7,57.0,5.54,7.528,4,6,2
13723,13723,2.01,62.3,58.0,8.11,9.675,1,2,0
13724,13724,1.61,63.0,59.9,7.42,9.296,3,6,0
13725,13725,0.4,63.2,55.0,4.73,7.026,3,2,5
13726,13726,1.03,60.5,61.0,6.43,8.578,3,5,2
13727,13727,0.37,59.3,60.0,4.67,6.475,1,3,3
13728,13728,1.14,58.9,59.0,6.84,8.741,1,5,2
13729,13729,0.3,61.8,60.0,4.27,6.261,1,4,3
13730,13730,0.32,63.0,56.0,4.35,6.168,3,3,2
13731,13731,1.0,61.3,56.0,6.43,8.383,4,4,0
13732,13732,1.21,62.4,58.0,6.79,8.341,3,0,3
13733,13733,0.3,61.1,57.0,4.32,6.314,4,1,6
13734,13734,0.32,63.1,54.0,4.41,6.51,3,6,2
13735,13735,1.17,61.9,56.0,6.73,9.19,4,3,6
13736,13736,2.01,64.9,56.0,7.88,9.229,0,2,0
13737,13737,0.53,63.8,58.0,5.17,7.217,2,4,2
13738,13738,0.32,61.4,60.0,4.42,6.719,1,4,3
13739,13739,1.02,61.5,56.0,6.46,9.159,4,5,3
13740,13740,0.3,61.6,57.0,4.32,6.921,4,6,5
13741,13741,1.07,63.8,60.0,6.41,8.341,2,1,3
13742,13742,1.07,61.6,56.0,6.59,8.452,4,0,3
13743,13743,1.23,63.1,56.0,6.78,8.786,2,3,2
13744,13744,0.31,62.6,53.0,4.36,6.792,4,3,7
13745,13745,0.35,62.6,58.0,4.52,6.669,1,2,4
13746,13746,0.41,63.3,60.0,4.71,6.522,3,1,2
13747,13747,1.01,62.3,60.0,6.36,8.561,3,6,2
13748,13748,0.34,62.9,57.0,4.44,6.653,3,2,6
13749,13749,0.91,64.0,56.6,6.09,8.32,3,3,3
13750,13750,0.31,62.5,54.0,4.34,6.627,4,6,5
13751,13751,0.7,63.5,59.0,5.53,7.951,3,6,2
13752,13752,0.78,61.5,59.0,5.96,7.943,1,4,2
13753,13753,0.59,61.4,58.0,5.38,7.413,4,6,3
13754,13754,0.43,60.9,58.0,4.91,7.142,1,3,6
13755,13755,1.01,62.0,59.0,6.45,8.554,3,2,3
13756,13756,1.0,62.3,56.0,6.29,8.924,3,3,6
13757,13757,0.51,62.3,57.0,5.1,7.395,3,2,4
13758,13758,1.0,63.5,62.0,6.27,8.42,2,6,2
13759,13759,0.9,61.9,55.0,6.25,8.42,1,4,3
13760,13760,1.05,59.8,59.0,6.57,8.945,3,6,4
13761,13761,0.31,63.1,54.0,4.33,6.136,2,5,0
13762,13762,1.02,62.1,59.0,6.41,8.709,3,3,3
13763,13763,0.33,60.9,56.0,4.46,6.361,3,3,3
13764,13764,0.42,59.6,59.0,4.86,7.107,1,4,5
13765,13765,1.72,61.9,56.0,7.7,9.629,4,2,3
13766,13766,0.32,63.1,55.0,4.36,6.474,3,2,3
13767,13767,0.37,62.4,55.0,4.59,6.188,4,0,4
13768,13768,0.72,63.0,57.0,5.69,7.98,3,6,3
13769,13769,0.79,62.1,56.0,5.89,8.232,4,3,5
13770,13770,1.57,62.3,59.0,7.39,9.418,3,5,2
13771,13771,0.38,63.4,62.0,4.52,6.569,2,4,3
13772,13772,1.58,62.6,59.0,7.44,9.474,1,3,3
13773,13773,0.7,61.7,59.0,5.62,7.808,2,6,2
13774,13774,0.59,62.0,58.0,5.38,7.592,1,2,6
13775,13775,0.32,62.7,55.0,4.37,6.54,4,2,6
13776,13776,0.9,62.8,59.0,6.11,8.145,2,1,4
13777,13777,0.54,63.3,55.0,5.2,7.415,2,6,3
13778,13778,2.21,62.0,57.0,8.36,9.715,4,5,0
13779,13779,0.33,59.6,56.0,4.49,6.661,4,6,4
13780,13780,0.52,62.8,58.0,5.11,7.359,3,6,3
13781,13781,0.53,60.9,60.0,5.16,7.187,3,4,2
13782,13782,0.23,61.5,56.0,3.92,6.182,3,3,6
13783,13783,0.3,60.9,58.0,4.37,6.402,1,4,2
13784,13784,2.22,62.9,59.0,8.2,9.619,3,1,0
13785,13785,1.01,65.1,61.0,6.27,8.407,0,6,2
13786,13786,1.0,63.6,59.0,6.35,8.908,2,6,4
13787,13787,2.02,61.7,57.0,8.12,9.49,4,1,0
13788,13788,1.01,61.6,60.0,6.41,8.918,1,3,5
13789,13789,0.53,60.5,59.0,5.24,7.452,3,3,5
13790,13790,0.51,62.8,57.0,5.06,7.671,3,6,5
13791,13791,0.73,61.3,58.0,5.76,7.962,3,6,2
13792,13792,0.3,62.3,55.0,4.31,6.759,4,6,6
13793,13793,1.12,62.0,55.0,6.63,9.021,4,5,3
13794,13794,1.5,61.2,59.0,7.4,9.459,1,3,5
13795,13795,1.09,61.6,54.0,6.69,8.264,4,4,0
13796,13796,1.01,62.9,54.0,6.41,8.431,3,3,2
13797,13797,0.53,62.9,57.0,5.15,7.145,3,4,2
13798,13798,0.39,61.9,57.0,4.69,6.999,4,5,4
13799,13799,1.73,60.6,59.0,7.76,9.455,1,5,2
13800,13800,0.61,61.6,56.9,5.4,7.442,4,2,4
13801,13801,1.06,63.4,57.0,6.45,8.776,2,3,4
13802,13802,1.01,58.9,61.0,6.46,8.658,2,3,3
13803,13803,0.28,62.2,54.0,4.21,6.209,4,3,3
13804,13804,1.26,61.3,58.0,6.99,8.803,1,4,0
13805,13805,0.24,61.4,59.0,4.0,6.292,4,4,5
13806,13806,0.3,62.2,59.0,4.28,6.159,1,2,3
13807,13807,0.3,63.5,57.0,4.27,6.903,3,6,6
13808,13808,1.59,62.5,60.0,7.46,8.966,1,0,2
13809,13809,0.4,61.3,59.0,4.79,6.707,3,2,4
13810,13810,1.02,61.2,57.0,6.58,8.159,1,0,2
13811,13811,1.05,59.3,58.0,6.68,8.71,3,5,2
13812,13812,0.31,61.6,57.0,4.36,6.114,4,1,3
13813,13813,1.01,61.5,56.0,6.36,8.357,2,5,0
13814,13814,0.31,60.5,60.0,4.34,6.522,1,6,3
13815,13815,0.59,61.7,56.0,5.39,7.421,4,5,2
13816,13816,0.33,61.4,55.0,4.46,6.709,4,3,6
13817,13817,0.52,61.0,57.0,5.18,7.253,4,6,0
13818,13818,0.51,61.9,58.0,5.15,7.564,1,6,4
13819,13819,0.5,62.6,54.0,5.08,7.393,4,6,3
13820,13820,0.77,59.2,66.0,5.96,7.737,0,1,5
13821,13821,0.64,61.5,56.0,5.57,8.362,4,5,6
13822,13822,0.24,61.3,57.0,4.0,6.265,4,6,5
13823,13823,0.32,62.4,58.0,4.4,6.356,1,6,0
13824,13824,1.02,59.6,59.0,6.51,7.805,1,4,1
13825,13825,1.57,60.7,58.0,7.54,9.319,1,1,5
13826,13826,0.33,62.5,54.0,4.45,6.872,4,3,5
13827,13827,0.32,61.8,57.0,4.38,6.33,4,3,3
13828,13828,0.51,63.6,55.0,5.06,7.179,2,3,2
13829,13829,1.53,63.5,58.0,7.35,9.342,3,6,2
13830,13830,2.1,61.5,57.0,8.25,9.616,1,1,2
13831,13831,0.52,62.3,57.0,5.1,7.432,3,6,3
13832,13832,1.23,62.1,57.0,6.87,9.13,4,3,4
13833,13833,0.7,64.5,57.0,5.57,7.924,0,4,3
13834,13834,0.73,62.1,58.0,5.75,7.781,3,6,0
13835,13835,0.67,59.4,59.4,5.71,7.664,3,3,3
13836,13836,0.97,59.6,59.0,6.41,8.288,3,4,0
13837,13837,1.3,62.5,58.0,6.97,9.341,1,4,4
13838,13838,0.32,61.4,54.0,4.44,6.737,4,6,5
13839,13839,0.66,64.1,56.0,5.5,7.668,2,4,3
13840,13840,0.8,61.6,54.0,5.99,8.265,4,4,4
13841,13841,1.11,59.5,60.0,6.77,8.792,1,5,3
13842,13842,1.01,63.8,59.0,6.29,8.497,2,4,2
13843,13843,0.51,62.4,58.0,5.13,7.522,3,5,4
13844,13844,0.51,59.3,63.0,5.18,7.263,3,6,0
13845,13845,1.2,63.3,57.0,6.78,8.7,3,2,3
13846,13846,2.18,62.9,59.0,8.21,9.533,3,0,2
13847,13847,1.2,62.3,55.0,6.78,8.864,4,6,2
13848,13848,0.36,61.5,60.0,4.54,6.286,1,5,0
13849,13849,0.9,65.8,54.0,6.05,7.946,0,2,0
13850,13850,1.03,62.2,58.0,6.45,8.397,4,1,2
13851,13851,0.3,61.4,55.0,4.36,7.026,4,6,5
13852,13852,0.91,62.8,60.0,6.08,8.529,3,6,4
13853,13853,0.31,61.2,60.0,4.37,6.438,3,2,5
13854,13854,0.3,62.2,54.0,4.28,6.565,4,5,3
13855,13855,1.56,60.1,60.0,7.56,9.332,1,4,2
