id,carat,depth,table,x,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
5285,0.72,62.5,60.0,5.69,7.819,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5286,1.2,63.1,58.0,6.75,8.637,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5287,0.26,59.2,60.0,4.19,6.317,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5288,1.04,61.6,56.0,6.53,9.038,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5289,0.71,63.6,56.0,5.65,8.111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5290,0.76,62.1,56.0,5.83,8.141,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5291,0.31,61.4,56.0,4.38,6.81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5292,0.31,61.3,56.0,4.38,7.008,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5293,1.14,59.8,57.0,6.83,9.126,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5294,1.21,61.9,55.0,6.86,8.889,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5295,1.5,63.2,52.0,7.28,8.719,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5296,0.92,58.9,57.0,6.35,8.391,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5297,1.5,59.4,62.0,7.48,9.44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5298,0.71,61.74637745643308,59.0,5.62,7.918,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5299,0.27,61.8,55.0,4.18,6.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5300,0.59,62.5,53.0,5.46,7.571,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5301,0.41,60.8,57.0,4.84,6.923,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5302,0.32,61.1,55.0,4.44,6.715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5303,1.54,61.1,56.0,7.54,9.578,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5304,0.52,63.0,56.0,5.16,7.381,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5305,1.64,63.0,58.0,7.42,8.933,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5306,0.3,62.8,58.0,4.25,6.405,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5307,1.56,61.0,58.0,7.41,9.41,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5308,1.2,61.1,55.0,6.86,9.479,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5309,0.3,62.2,54.2,4.31,6.213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5310,0.9,62.0,61.0,6.14,8.235,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5311,0.54,61.3,56.0,5.28,7.643,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5312,0.91,64.2,58.0,6.12,7.956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5313,0.32,62.0,57.0,4.39,6.554,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5314,1.04,61.74637745643308,62.0,6.22,8.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5315,0.3,62.7,60.0,4.24,6.265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5316,0.34,62.4,55.0,4.47,6.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5317,0.3,60.2,62.0,4.3,6.337,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5318,0.33,62.4,57.0,4.42,6.447,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5319,0.99,61.74637745643308,56.0,6.21,7.941,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5320,1.01,62.4,58.0,6.37,8.34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5321,1.64,60.7,59.0,7.61,9.173,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5322,0.7975755778024965,62.4,62.0,7.91,9.699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5323,1.51,62.8,56.0,7.3,9.082,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5324,0.52,61.0,57.0,5.22,7.428,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5325,0.3,61.6,53.0,4.35,6.542,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5326,0.52,61.74637745643308,61.0,5.26,7.422,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5327,0.76,62.7,57.0,5.86,7.898,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5328,0.9,61.7,57.0,6.25,8.446,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5329,0.4,63.2,57.0,4.73,6.697,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5330,1.23,62.4,57.0,6.79,8.725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5331,1.0,62.0,55.0,6.39,8.564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5332,0.51,64.1,57.0,5.02,7.345,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5333,1.0,59.6,60.0,6.43,8.517,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5334,0.7975755778024965,62.4,59.0,8.05,9.401,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5335,0.33,62.3,55.0,4.47,6.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5336,0.31,62.9,57.0,4.34,6.497,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5337,1.73,61.8,57.0,7.77,9.467,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5338,0.7975755778024965,63.3,55.0,7.87,9.833,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5339,0.23,62.0,58.0,3.94,6.273,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5340,0.73,60.4,59.0,5.83,7.927,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5341,0.32,59.4,59.0,4.45,6.787,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5342,1.05,61.5,55.0,6.56,8.888,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5343,1.03,58.8,62.0,6.58,8.311,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5344,0.43,61.4,56.0,4.87,7.119,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5345,0.31,61.2,55.0,4.4,6.582,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5346,0.9,62.0,56.0,6.2,7.989,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5347,0.41,61.3,55.0,4.79,6.915,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5348,0.3,61.7,55.0,4.34,6.863,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5349,0.9,61.0,59.0,6.18,8.227,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5350,0.91,64.2,60.0,6.01,8.074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5351,0.4,61.6,59.0,4.72,6.802,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5352,0.43,61.7,54.0,4.86,6.675,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5353,0.71,63.0,59.0,5.59,7.749,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5354,0.52,60.9,56.0,5.21,7.515,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5355,0.55,61.4,55.0,5.26,7.347,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5356,0.35,60.9,59.0,4.56,6.892,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5357,0.8,62.5,59.0,5.96,7.845,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5358,1.17,62.5,57.0,6.68,8.564,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5359,1.01,62.6,56.0,6.41,8.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5360,1.07,62.4,55.0,6.53,8.802,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5361,1.04,62.3,59.0,6.48,9.029,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5362,0.86,61.74637745643308,54.1,5.89,8.137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5363,0.3,61.1,56.0,4.32,6.565,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5364,0.26,62.3,57.0,4.09,6.645,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5365,0.7975755778024965,62.1,58.0,8.47,9.298,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5366,0.6,61.3,56.0,5.43,7.811,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5367,0.31,61.1,57.0,4.37,6.332,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5368,0.79,60.0,60.0,6.07,7.956,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5369,1.15,62.0,58.0,6.77,8.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5370,0.73,61.9,57.0,5.74,7.856,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5371,1.22,62.2,59.0,6.87,9.076,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5372,0.41,59.0,58.0,4.89,6.653,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5373,0.53,60.0,60.0,5.27,7.382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5374,1.01,62.8,59.0,6.4,8.274,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5375,1.59,62.4,56.0,7.46,9.203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5376,1.21,61.2,58.0,6.84,8.787,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5377,0.41,62.1,55.0,4.76,7.272,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5378,0.43,61.8,59.0,4.86,6.788,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5379,1.01,63.5,57.45169447534297,6.41,8.42,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5380,0.37,62.7,56.0,4.55,6.698,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5381,0.41,61.7,57.0,4.8,7.05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5382,1.0,61.9,59.0,6.39,8.27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5383,0.3,62.0,60.0,4.26,6.314,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5384,0.7,61.74637745643308,62.0,5.78,7.849,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5385,1.01,61.8,59.0,6.38,8.557,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5386,0.9,62.6,55.0,6.13,8.022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5387,0.3,61.6,54.0,4.34,6.576,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5388,0.7,61.74637745643308,56.0,5.6,7.45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5389,0.92,60.9,61.0,6.25,8.586,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5390,0.9,63.1,58.0,6.18,8.264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5391,0.72,61.4,57.0,5.83,7.814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5392,0.4,62.0,56.0,4.72,6.603,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5393,1.21,61.1,57.0,6.91,8.729,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5394,0.36,61.2,57.0,4.59,6.497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5395,0.9,62.8,58.0,6.13,8.263,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5396,1.03,62.8,56.0,6.38,8.586,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5397,1.52,61.74637745643308,60.0,7.52,9.108,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5398,0.41,61.8,57.0,4.73,6.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5399,0.56,59.1,58.0,5.44,7.111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5400,0.7,62.7,54.0,5.65,7.819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5401,1.51,61.74637745643308,60.0,7.14,9.314,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5402,1.03,63.0,60.0,6.35,8.231,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5403,0.53,62.9,58.0,5.16,7.016,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5404,1.01,61.74637745643308,59.0,6.27,7.987,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5405,0.9,59.5,63.0,6.31,8.041,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5406,0.7,61.9,58.0,5.74,7.409,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5407,1.05,62.1,54.0,6.54,8.451,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5408,0.4,61.7,61.0,4.68,6.762,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5409,0.41,63.0,59.0,4.73,6.731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5410,1.01,61.2,58.0,6.49,9.007,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5411,0.41,59.3,58.0,4.87,7.159,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5412,0.7,61.5,56.0,5.74,7.714,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5413,0.41,61.6,55.0,4.78,6.673,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5414,0.91,61.7,56.0,6.21,8.443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5415,0.33,60.6,59.0,4.45,6.719,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5416,0.35,60.6,60.0,4.57,6.931,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5417,0.54,60.5,59.0,5.24,7.542,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5418,0.71,63.1,56.0,5.66,7.827,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5419,0.77,62.5,60.0,5.84,7.683,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5420,0.37,62.2,56.0,4.6,6.738,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5421,0.51,63.2,56.0,5.06,6.884,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5422,0.52,60.3,56.0,5.27,7.497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5423,1.04,62.1,59.0,6.46,8.259,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5424,0.33,61.9,57.0,4.41,6.501,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5425,0.7975755778024965,60.6,59.0,8.66,9.279,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5426,0.55,62.3,56.0,5.29,7.419,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5427,1.01,61.8,59.0,6.37,8.492,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5428,0.3,62.1,53.0,4.32,6.045,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5429,0.23,63.5,58.0,3.86,6.184,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5430,1.29,62.4,58.0,6.89,9.144,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5431,0.7,61.6,57.45169447534297,5.62,7.598,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5432,0.7975755778024965,61.9,56.0,8.4,9.519,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5433,1.02,62.0,59.0,6.45,8.257,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5434,2.0,61.5,61.0,8.13,9.483,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5435,1.11,61.9,54.0,6.63,9.197,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5436,0.32,63.5,56.0,4.35,6.043,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5437,0.26,62.7,55.0,4.07,6.454,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5438,1.04,62.5,62.0,6.39,8.337,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5439,1.16,62.0,57.0,6.73,9.219,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5440,0.4,62.8,59.0,4.7,6.81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5441,1.57,62.4,57.0,7.51,9.014,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5442,0.54,62.8,55.0,5.23,7.273,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5443,0.75,63.5,56.0,5.75,7.771,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5444,1.21,60.0,61.0,6.88,8.533,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5445,1.22,61.74637745643308,60.0,7.07,8.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5446,0.84,61.9,58.0,6.03,7.841,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5447,0.71,61.8,56.0,5.72,8.264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5448,0.39,62.0,54.0,4.68,6.854,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5449,0.5,63.7,58.0,5.01,7.687,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5450,0.27,61.2,54.0,4.2,6.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5451,0.7975755778024965,62.2,55.0,8.58,9.796,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5452,0.3,62.0,55.0,4.31,6.76,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5453,1.24,62.0,56.0,6.87,8.665,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5454,0.9,62.0,55.0,6.08,8.774,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5455,0.72,61.8,56.0,5.72,7.824,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5456,0.32,60.8,57.0,4.42,6.736,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5457,1.11,61.9,58.0,6.66,8.204,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5458,1.27,62.2,59.0,6.92,8.784,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5459,0.35,62.7,57.0,4.52,6.669,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5460,0.56,61.5,57.0,5.27,7.795,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5461,1.02,62.8,57.45169447534297,6.36,8.253,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5462,1.5,63.2,58.0,7.26,8.921,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5463,0.7,61.2,58.0,5.65,7.829,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5464,0.91,61.8,60.0,6.22,8.352,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5465,0.32,61.9,59.0,4.37,6.512,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5466,1.5,62.9,58.0,7.25,9.062,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5467,0.49,60.6,60.0,5.1,6.933,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5468,0.42,61.7,59.0,4.78,7.041,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5469,0.73,64.2,54.0,5.68,7.977,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5470,0.5,63.8,58.0,5.08,6.569,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5471,1.0,62.1,58.0,6.34,8.592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5472,0.91,60.7,56.0,6.26,8.207,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5473,0.53,62.3,56.0,5.15,7.356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5474,1.24,62.1,56.0,6.85,9.024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5475,0.5,61.1,59.0,5.08,7.384,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5476,1.52,62.3,60.0,7.34,8.377,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5477,0.3,61.5,59.0,4.31,6.489,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5478,0.91,63.4,58.0,6.08,8.008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5479,0.83,63.7,59.0,5.91,7.585,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5480,0.32,60.9,56.0,4.41,6.413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5481,0.51,62.5,57.0,5.06,7.271,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5482,0.87,62.7,56.0,6.16,7.943,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5483,0.35,63.3,56.0,4.5,6.399,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5484,0.97,60.7,56.0,6.41,7.948,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5485,0.5,60.7,57.0,5.14,7.568,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5486,0.91,62.8,59.0,6.15,8.481,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5487,0.32,62.6,55.0,4.39,6.879,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5488,0.42,61.8,56.0,4.8,6.938,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5489,1.04,61.6,55.0,6.5,9.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5490,1.04,60.9,58.0,6.61,9.34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5491,0.7,61.7,54.0,5.72,7.87,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5492,0.32,61.74637745643308,58.0,4.49,6.378,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5493,0.32,61.2,55.0,4.41,6.702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5494,0.9,62.6,56.0,6.15,8.071,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5495,0.82,61.6,56.0,5.98,7.898,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5496,0.7,62.6,59.0,5.66,7.968,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5497,0.7,61.3,57.0,5.66,7.797,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5498,0.33,60.1,56.0,4.53,6.735,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5499,0.36,63.1,57.0,4.51,6.186,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5500,0.33,61.0,55.0,4.47,7.003,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5501,2.0,63.3,56.0,8.03,9.723,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5502,0.39,62.8,58.0,4.61,6.576,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
